R,U,L,N,K,replicate,seed,extinction_generation,extinction_status,final_generation,final_popsize
8,3.5,0.6,5000,10000,3,-5224971878794928304,31,extinct,31,0
8,3.5,0.6,5000,10000,4,-4880459457046722908,29,extinct,29,0
8,3.5,0.6,5000,10000,5,-6247834849289142020,28,extinct,28,0
8,3.5,0.8,5000,10000,1,-1958732841782437221,10,extinct,10,0
8,3.5,0.8,5000,10000,2,4688176150327298999,10,extinct,10,0
8,3.5,0.8,5000,10000,3,-2067800286475595332,11,extinct,11,0
8,3.5,0.8,5000,10000,4,-6929553870684061152,9,extinct,9,0
8,3.5,0.8,5000,10000,5,-3811934143800407404,11,extinct,11,0
8,3.5,1.0,5000,10000,1,1382139928044446970,8,extinct,8,0
8,3.5,1.0,5000,10000,2,-903914174162293481,8,extinct,8,0
8,3.5,1.0,5000,10000,3,-9222748022104745022,7,extinct,7,0
8,3.5,1.0,5000,10000,4,-2477553369190291068,7,extinct,7,0
8,3.5,1.0,5000,10000,5,4091887680079306581,7,extinct,7,0
8,4.0,0.0,5000,10000,1,-5222722785279356901,,survived,500,10000
8,4.0,0.0,5000,10000,2,7711453683802883564,,survived,500,10000
8,4.0,0.0,5000,10000,3,6071320896512661934,,survived,500,10000
8,4.0,0.0,5000,10000,4,4875495198328186728,,survived,500,10000
8,4.0,0.0,5000,10000,5,5338434471438733836,,survived,500,10000
8,4.0,0.2,5000,10000,1,8795956988657025311,,survived,500,10000
8,4.0,0.2,5000,10000,2,67908679630411866,,survived,500,10000
8,4.0,0.2,5000,10000,3,-7100911962645326826,,survived,500,10000
8,4.0,0.2,5000,10000,4,1009767898646885279,,survived,500,10000
8,4.0,0.2,5000,10000,5,-8581774326651403517,,survived,500,10000
8,4.0,0.4,5000,10000,1,6505289315277510080,69,extinct,69,0
8,4.0,0.4,5000,10000,2,2109903235020752168,63,extinct,63,0
8,4.0,0.4,5000,10000,3,-1188929017453545272,70,extinct,70,0
8,4.0,0.4,5000,10000,4,-459598227646599935,65,extinct,65,0
8,4.0,0.4,5000,10000,5,-5050224380399077198,68,extinct,68,0
8,4.0,0.6,5000,10000,1,5953703992055467214,17,extinct,17,0
8,4.0,0.6,5000,10000,2,-7515857826843476750,15,extinct,15,0
8,4.0,0.6,5000,10000,3,-577513972005359074,20,extinct,20,0
8,4.0,0.6,5000,10000,4,-136654018033524169,15,extinct,15,0
8,4.0,0.6,5000,10000,5,-1800607140579068666,16,extinct,16,0
8,4.0,0.8,5000,10000,1,7909993381362437745,8,extinct,8,0
8,4.0,0.8,5000,10000,2,-971882709960142368,9,extinct,9,0
8,4.0,0.8,5000,10000,3,1285015123846086849,10,extinct,10,0
8,4.0,0.8,5000,10000,4,-2733615425870440914,8,extinct,8,0
8,4.0,0.8,5000,10000,5,2937844518813849656,8,extinct,8,0
8,4.0,1.0,5000,10000,1,7072304485814953536,4,extinct,4,0
8,4.0,1.0,5000,10000,2,-2475639293464680066,5,extinct,5,0
8,4.0,1.0,5000,10000,3,8298125749623375384,6,extinct,6,0
8,4.0,1.0,5000,10000,4,8013861531531199220,5,extinct,5,0
8,4.0,1.0,5000,10000,5,4779346259553042083,5,extinct,5,0
8,4.5,0.0,5000,10000,1,-4746946517835749760,,survived,500,10000
8,4.5,0.0,5000,10000,2,-5396138183762748264,,survived,500,10000
8,4.5,0.0,5000,10000,3,-7180104135357070220,,survived,500,10000
8,4.5,0.0,5000,10000,4,-4840230240915003,,survived,500,10000
8,4.5,0.0,5000,10000,5,-6207883833346861420,,survived,500,10000
8,4.5,0.2,5000,10000,1,-2217215027769569255,,survived,500,10000
8,4.5,0.2,5000,10000,2,-3752119687996616100,,survived,500,10000
8,4.5,0.2,5000,10000,3,-1324578384969913401,,survived,500,10000
8,4.5,0.2,5000,10000,4,2263248167714829120,,survived,500,10000
8,4.5,0.2,5000,10000,5,-5840065575684810905,,survived,500,10000
8,4.5,0.4,5000,10000,1,1881003534233331691,31,extinct,31,0
8,4.5,0.4,5000,10000,2,-4668166914124606975,40,extinct,40,0
8,4.5,0.4,5000,10000,3,1739506524096676880,33,extinct,33,0
8,4.5,0.4,5000,10000,4,2552358345017159447,25,extinct,25,0
8,4.5,0.4,5000,10000,5,859835709099628674,37,extinct,37,0
8,4.5,0.6,5000,10000,1,6900950957069411144,13,extinct,13,0
8,4.5,0.6,5000,10000,2,1875683052284995820,9,extinct,9,0
8,4.5,0.6,5000,10000,3,-6761907388082612857,10,extinct,10,0
8,4.5,0.6,5000,10000,4,486097645314746151,12,extinct,12,0
8,4.5,0.6,5000,10000,5,-3144964047812639609,10,extinct,10,0
8,4.5,0.8,5000,10000,1,-8709047315944337956,7,extinct,7,0
8,4.5,0.8,5000,10000,2,4533595430141082334,6,extinct,6,0
8,4.5,0.8,5000,10000,3,6260417851633421101,6,extinct,6,0
8,4.5,0.8,5000,10000,4,3149576901561993248,5,extinct,5,0
8,4.5,0.8,5000,10000,5,300350404443431788,6,extinct,6,0
8,4.5,1.0,5000,10000,1,-3405267509695304817,3,extinct,3,0
8,4.5,1.0,5000,10000,2,2461426051464380832,4,extinct,4,0
8,4.5,1.0,5000,10000,3,-3567146214502167304,4,extinct,4,0
8,4.5,1.0,5000,10000,4,-7307377063015109255,4,extinct,4,0
8,4.5,1.0,5000,10000,5,-3894962336468151138,4,extinct,4,0
8,5.0,0.0,5000,10000,1,-7687678623973094888,,survived,500,10000
8,5.0,0.0,5000,10000,2,2554801479335606327,,survived,500,10000
8,5.0,0.0,5000,10000,3,5295027080065622026,,survived,500,10000
8,5.0,0.0,5000,10000,4,2529929103570907416,,survived,500,10000
8,5.0,0.0,5000,10000,5,7521226403606770753,,survived,500,10000
8,5.0,0.2,5000,10000,1,8323699442574629152,,survived,500,10000
8,5.0,0.2,5000,10000,2,7284022262632180064,,survived,500,10000
8,5.0,0.2,5000,10000,3,-6919466524717702085,,survived,500,10000
8,5.0,0.2,5000,10000,4,-3308977637408706779,,survived,500,10000
8,5.0,0.2,5000,10000,5,-3050576718416828248,,survived,500,10000
8,5.0,0.4,5000,10000,1,-806753868448284852,21,extinct,21,0
8,5.0,0.4,5000,10000,2,6545835653629644818,21,extinct,21,0
8,5.0,0.4,5000,10000,3,5153070172010994698,23,extinct,23,0
8,5.0,0.4,5000,10000,4,562437563120867349,20,extinct,20,0
8,5.0,0.4,5000,10000,5,7713333005561946836,18,extinct,18,0
8,5.0,0.6,5000,10000,1,2963017604455962193,8,extinct,8,0
8,5.0,0.6,5000,10000,2,4522240499567488191,8,extinct,8,0
8,5.0,0.6,5000,10000,3,859693283126400100,9,extinct,9,0
8,5.0,0.6,5000,10000,4,-5616293951247637159,8,extinct,8,0
8,5.0,0.6,5000,10000,5,8079920054150502836,9,extinct,9,0
8,5.0,0.8,5000,10000,1,-7400277524364871678,5,extinct,5,0
8,5.0,0.8,5000,10000,2,-1411182406436065332,7,extinct,7,0
8,5.0,0.8,5000,10000,3,-1724638918027806092,4,extinct,4,0
8,5.0,0.8,5000,10000,4,4458154664184077776,5,extinct,5,0
8,5.0,0.8,5000,10000,5,-5315882132151478424,4,extinct,4,0
8,5.0,1.0,5000,10000,1,2481467849778871421,4,extinct,4,0
8,5.0,1.0,5000,10000,2,8187956006789022689,4,extinct,4,0
8,5.0,1.0,5000,10000,3,-3187004900301155275,4,extinct,4,0
8,5.0,1.0,5000,10000,4,1512719445054774932,3,extinct,3,0
8,5.0,1.0,5000,10000,5,-2005076640799291253,3,extinct,3,0
10,0.0,0.0,5000,10000,1,-2008866461838017467,,survived,500,10000
10,0.0,0.0,5000,10000,2,7825953653766738226,,survived,500,10000
10,0.0,0.0,5000,10000,3,-3295883682317947164,,survived,500,10000
10,0.0,0.0,5000,10000,4,-4786853658737958092,,survived,500,10000
10,0.0,0.0,5000,10000,5,-3083697090174368912,,survived,500,10000
10,0.0,0.2,5000,10000,1,4192512222675829799,,survived,500,10000
10,0.0,0.2,5000,10000,2,3424413554562734193,,survived,500,10000
10,0.0,0.2,5000,10000,3,-4800382819235429117,,survived,500,10000
10,0.0,0.2,5000,10000,4,2258441042495361053,,survived,500,10000
10,0.0,0.2,5000,10000,5,-7248415010049652272,,survived,500,10000
10,0.0,0.4,5000,10000,1,5813305399762706007,,survived,500,10000
10,0.0,0.4,5000,10000,2,4970257101422537736,,survived,500,10000
10,0.0,0.4,5000,10000,3,-5338529014542261534,,survived,500,10000
10,0.0,0.4,5000,10000,4,-6728822091566961705,,survived,500,10000
10,0.0,0.4,5000,10000,5,8954829616766667593,,survived,500,10000
10,0.0,0.6,5000,10000,1,4386827965183112676,,survived,500,10000
10,0.0,0.6,5000,10000,2,-8524598015351201805,,survived,500,10000
10,0.0,0.6,5000,10000,3,5486836372542618702,,survived,500,10000
10,0.0,0.6,5000,10000,4,-5475631809349754417,,survived,500,10000
10,0.0,0.6,5000,10000,5,347665166511724120,,survived,500,10000
10,0.0,0.8,5000,10000,1,2177636667913653515,,survived,500,10000
10,0.0,0.8,5000,10000,2,-7254365614712005631,,survived,500,10000
10,0.0,0.8,5000,10000,3,6499239192749987238,,survived,500,10000
10,0.0,0.8,5000,10000,4,5530402214294008151,,survived,500,10000
10,0.0,0.8,5000,10000,5,-5443764296581024492,,survived,500,10000
10,0.0,1.0,5000,10000,1,-555460534133984724,,survived,500,10000
10,0.0,1.0,5000,10000,2,-956520491739329981,,survived,500,10000
10,0.0,1.0,5000,10000,3,2742118202458469862,,survived,500,10000
10,0.0,1.0,5000,10000,4,-6407910683865725581,,survived,500,10000
10,0.0,1.0,5000,10000,5,3544976288144401893,,survived,500,10000
10,0.5,0.0,5000,10000,1,-3762380912044059385,,survived,500,10000
10,0.5,0.0,5000,10000,2,-1870836889667907030,,survived,500,10000
10,0.5,0.0,5000,10000,3,8973614428721634755,,survived,500,10000
10,0.5,0.0,5000,10000,4,1213463158663784906,,survived,500,10000
10,0.5,0.0,5000,10000,5,-4852359369998946566,,survived,500,10000
10,0.5,0.2,5000,10000,1,4645735314006373949,,survived,500,10000
10,0.5,0.2,5000,10000,2,6051155856238339809,,survived,500,10000
10,0.5,0.2,5000,10000,3,-6214849502815830256,,survived,500,10000
10,0.5,0.2,5000,10000,4,6189204564291000512,,survived,500,10000
10,0.5,0.2,5000,10000,5,6330362288394097354,,survived,500,10000
10,0.5,0.4,5000,10000,1,-861750062491406428,,survived,500,10000
10,0.5,0.4,5000,10000,2,-350928126417797692,,survived,500,10000
10,0.5,0.4,5000,10000,3,1311162241817182851,,survived,500,10000
10,0.5,0.4,5000,10000,4,-6752899994125351611,,survived,500,10000
10,0.5,0.4,5000,10000,5,1044799267128321953,,survived,500,10000
10,0.5,0.6,5000,10000,1,-803007122783340146,,survived,500,10000
10,0.5,0.6,5000,10000,2,723727592949275979,,survived,500,10000
10,0.5,0.6,5000,10000,3,-4535757238001469650,,survived,500,10000
10,0.5,0.6,5000,10000,4,-3876737907999467611,,survived,500,10000
10,0.5,0.6,5000,10000,5,-4501516500044508892,,survived,500,10000
10,0.5,0.8,5000,10000,1,-2917734907994653293,,survived,500,10000
10,0.5,0.8,5000,10000,2,6105570705649898912,,survived,500,10000
10,0.5,0.8,5000,10000,3,2410097429223982019,,survived,500,10000
10,0.5,0.8,5000,10000,4,-138293910766657274,,survived,500,10000
10,0.5,0.8,5000,10000,5,2050596276142274626,,survived,500,10000
10,0.5,1.0,5000,10000,1,-2852030446245274558,,survived,500,10000
10,0.5,1.0,5000,10000,2,2667196065312778135,,survived,500,10000
10,0.5,1.0,5000,10000,3,8884875303168744384,,survived,500,10000
10,0.5,1.0,5000,10000,4,-5767183708883763210,,survived,500,10000
10,0.5,1.0,5000,10000,5,4149063593977243470,,survived,500,10000
10,1.0,0.0,5000,10000,1,-6631266718541284464,,survived,500,10000
10,1.0,0.0,5000,10000,2,-8453045730190115202,,survived,500,10000
10,1.0,0.0,5000,10000,3,8309005157982029787,,survived,500,10000
10,1.0,0.0,5000,10000,4,3721922158304302981,,survived,500,10000
10,1.0,0.0,5000,10000,5,8807764786917277245,,survived,500,10000
10,1.0,0.2,5000,10000,1,4246650145695741967,,survived,500,10000
10,1.0,0.2,5000,10000,2,-8417941032842328916,,survived,500,10000
10,1.0,0.2,5000,10000,3,3774526831380601973,,survived,500,10000
10,1.0,0.2,5000,10000,4,2751509691017177550,,survived,500,10000
10,1.0,0.2,5000,10000,5,-6174409416180939635,,survived,500,10000
10,1.0,0.4,5000,10000,1,-5312361623129144174,,survived,500,10000
10,1.0,0.4,5000,10000,2,8105202299216184410,,survived,500,10000
10,1.0,0.4,5000,10000,3,-3442076275781634546,,survived,500,10000
10,1.0,0.4,5000,10000,4,-863514830161082138,,survived,500,10000
10,1.0,0.4,5000,10000,5,-6727081350943202595,,survived,500,10000
10,1.0,0.6,5000,10000,1,3794837004150254092,,survived,500,10000
10,1.0,0.6,5000,10000,2,-2847775003754114698,,survived,500,10000
10,1.0,0.6,5000,10000,3,8899557211810984295,,survived,500,10000
10,1.0,0.6,5000,10000,4,-4044499933721987774,,survived,500,10000
10,1.0,0.6,5000,10000,5,-8562868482796782151,,survived,500,10000
10,1.0,0.8,5000,10000,1,531521366237729305,,survived,500,10000
10,1.0,0.8,5000,10000,2,5965312070830054785,,survived,500,10000
10,1.0,0.8,5000,10000,3,-5718759796610691569,,survived,500,10000
10,1.0,0.8,5000,10000,4,-421296421685750510,,survived,500,10000
10,1.0,0.8,5000,10000,5,4486751321026325531,,survived,500,10000
10,1.0,1.0,5000,10000,1,-5943512001640738196,,survived,500,10000
10,1.0,1.0,5000,10000,2,884954988357507455,,survived,500,10000
10,1.0,1.0,5000,10000,3,-9099673238990657132,,survived,500,10000
10,1.0,1.0,5000,10000,4,-4221329978212796690,,survived,500,10000
10,1.0,1.0,5000,10000,5,-3737226040909590415,,survived,500,10000
10,1.5,0.0,5000,10000,1,8385590123500944573,,survived,500,10000
10,1.5,0.0,5000,10000,2,2072378234179763920,,survived,500,10000
10,1.5,0.0,5000,10000,3,9134637031458064297,,survived,500,10000
10,1.5,0.0,5000,10000,4,-1418762528248824860,,survived,500,10000
10,1.5,0.0,5000,10000,5,-3990854686061988491,,survived,500,10000
10,1.5,0.2,5000,10000,1,-7483655861379961325,,survived,500,10000
10,1.5,0.2,5000,10000,2,1831534771324904726,,survived,500,10000
10,1.5,0.2,5000,10000,3,-3826790643972174196,,survived,500,10000
10,1.5,0.2,5000,10000,4,5354961390768628948,,survived,500,10000
10,1.5,0.2,5000,10000,5,-4019238326423935627,,survived,500,10000
10,1.5,0.4,5000,10000,1,6393729692092928009,,survived,500,10000
10,1.5,0.4,5000,10000,2,-321510275098913394,,survived,500,10000
10,1.5,0.4,5000,10000,3,487262218051189981,,survived,500,10000
10,1.5,0.4,5000,10000,4,1282909984230670330,,survived,500,10000
10,1.5,0.4,5000,10000,5,2222729460738262508,,survived,500,10000
10,1.5,0.6,5000,10000,1,-5585669930753611998,,survived,500,10000
10,1.5,0.6,5000,10000,2,4858577974486442199,,survived,500,10000
10,1.5,0.6,5000,10000,3,-7145645206779732486,,survived,500,10000
10,1.5,0.6,5000,10000,4,-1662268116035827389,,survived,500,10000
10,1.5,0.6,5000,10000,5,7683637268994729638,,survived,500,10000
10,1.5,0.8,5000,10000,1,5316631397909699412,,survived,500,10000
10,1.5,0.8,5000,10000,2,7786182158070406106,,survived,500,10000
10,1.5,0.8,5000,10000,3,2916042915836212116,,survived,500,10000
10,1.5,0.8,5000,10000,4,3956503977274198222,,survived,500,10000
10,1.5,0.8,5000,10000,5,-5379663990923094196,,survived,500,10000
10,1.5,1.0,5000,10000,1,-1403946937304696485,,survived,500,10000
10,1.5,1.0,5000,10000,2,8218483440828330680,,survived,500,10000
10,1.5,1.0,5000,10000,3,2656039953407294604,,survived,500,10000
10,1.5,1.0,5000,10000,4,8984102967438878284,,survived,500,10000
10,1.5,1.0,5000,10000,5,-1085981842655318960,,survived,500,10000
10,2.0,0.0,5000,10000,1,-2277970607523503356,,survived,500,10000
10,2.0,0.0,5000,10000,2,-2393429530091297075,,survived,500,10000
10,2.0,0.0,5000,10000,3,-2193311309088864972,,survived,500,10000
10,2.0,0.0,5000,10000,4,8834283181274768040,,survived,500,10000
10,2.0,0.0,5000,10000,5,1133852828247964509,,survived,500,10000
10,2.0,0.2,5000,10000,1,4669390215293415265,,survived,500,10000
10,2.0,0.2,5000,10000,2,1422630180311529896,,survived,500,10000
10,2.0,0.2,5000,10000,3,648986013644901091,,survived,500,10000
10,2.0,0.2,5000,10000,4,8741154150065824447,,survived,500,10000
10,2.0,0.2,5000,10000,5,-5701461387932814495,,survived,500,10000
10,2.0,0.4,5000,10000,1,-5310404304606287334,,survived,500,10000
10,2.0,0.4,5000,10000,2,-785290028038891879,,survived,500,10000
10,2.0,0.4,5000,10000,3,-1707095701454170213,,survived,500,10000
10,2.0,0.4,5000,10000,4,-4083006180806903680,,survived,500,10000
10,2.0,0.4,5000,10000,5,189174000862519087,,survived,500,10000
10,2.0,0.6,5000,10000,1,-2836526291224366185,,survived,500,10000
10,2.0,0.6,5000,10000,2,-5489045804927336469,,survived,500,10000
10,2.0,0.6,5000,10000,3,1889495701204819092,,survived,500,10000
10,2.0,0.6,5000,10000,4,-322791489031147882,,survived,500,10000
10,2.0,0.6,5000,10000,5,4795584962246925520,,survived,500,10000
10,2.0,0.8,5000,10000,1,8113922694299631730,,survived,500,10000
10,2.0,0.8,5000,10000,2,2357776018028978436,,survived,500,10000
10,2.0,0.8,5000,10000,3,-2375757410071874595,,survived,500,10000
10,2.0,0.8,5000,10000,4,-814985234073886558,,survived,500,10000
10,2.0,0.8,5000,10000,5,9169007858735049681,,survived,500,10000
10,2.0,1.0,5000,10000,1,-7340044804749731177,,survived,500,10000
10,2.0,1.0,5000,10000,2,-7179771073055679452,,survived,500,10000
10,2.0,1.0,5000,10000,3,5978869963371860984,,survived,500,10000
10,2.0,1.0,5000,10000,4,7712811967947966634,,survived,500,10000
10,2.0,1.0,5000,10000,5,8153680954864859925,,survived,500,10000
10,2.5,0.0,5000,10000,1,-4124508769209593237,,survived,500,10000
10,2.5,0.0,5000,10000,2,-4846939024227986302,,survived,500,10000
10,2.5,0.0,5000,10000,3,3519669359525840145,,survived,500,10000
10,2.5,0.0,5000,10000,4,-6876421719614717809,,survived,500,10000
10,2.5,0.0,5000,10000,5,2861180808562945910,,survived,500,10000
10,2.5,0.2,5000,10000,1,-4381687931735914200,,survived,500,10000
10,2.5,0.2,5000,10000,2,3923270198466432682,,survived,500,10000
10,2.5,0.2,5000,10000,3,-6029299541558397849,,survived,500,10000
10,2.5,0.2,5000,10000,4,-3478448645616405057,,survived,500,10000
10,2.5,0.2,5000,10000,5,157708880488609427,,survived,500,10000
10,2.5,0.4,5000,10000,1,-7233096194774748928,,survived,500,10000
10,2.5,0.4,5000,10000,2,8655696880867152108,,survived,500,10000
10,2.5,0.4,5000,10000,3,-4370219531854523155,,survived,500,10000
10,2.5,0.4,5000,10000,4,8043034139227622586,,survived,500,10000
10,2.5,0.4,5000,10000,5,-4155093026118616961,,survived,500,10000
10,2.5,0.6,5000,10000,1,-7991112319113251832,,survived,500,10000
10,2.5,0.6,5000,10000,2,-460502536944043974,,survived,500,10000
10,2.5,0.6,5000,10000,3,-2118317431411495600,,survived,500,10000
10,2.5,0.6,5000,10000,4,-85570305778940477,,survived,500,10000
10,2.5,0.6,5000,10000,5,-9180681060208386401,,survived,500,10000
10,2.5,0.8,5000,10000,1,1034321777280344181,,survived,500,10000
10,2.5,0.8,5000,10000,2,-7673599070208610356,,survived,500,10000
10,2.5,0.8,5000,10000,3,-1212149318307372130,,survived,500,10000
10,2.5,0.8,5000,10000,4,6176262195506999115,,survived,500,10000
10,2.5,0.8,5000,10000,5,8915771319927160321,,survived,500,10000
10,2.5,1.0,5000,10000,1,7681539979661144886,39,extinct,39,0
10,2.5,1.0,5000,10000,2,-2007166407560391383,36,extinct,36,0
10,2.5,1.0,5000,10000,3,1080888533082907682,42,extinct,42,0
10,2.5,1.0,5000,10000,4,5536356537202460503,46,extinct,46,0
10,2.5,1.0,5000,10000,5,-4055700802696290064,37,extinct,37,0
10,3.0,0.0,5000,10000,1,-4175179625699722721,,survived,500,10000
10,3.0,0.0,5000,10000,2,-1724227844714509893,,survived,500,10000
10,3.0,0.0,5000,10000,3,-2120222730811748597,,survived,500,10000
10,3.0,0.0,5000,10000,4,105121711249892945,,survived,500,10000
10,3.0,0.0,5000,10000,5,7485482423754800292,,survived,500,10000
10,3.0,0.2,5000,10000,1,-2336151449773343513,,survived,500,10000
10,3.0,0.2,5000,10000,2,-5643689690823839515,,survived,500,10000
10,3.0,0.2,5000,10000,3,6425573299002632615,,survived,500,10000
10,3.0,0.2,5000,10000,4,-7155608794554990838,,survived,500,10000
10,3.0,0.2,5000,10000,5,5982106005754410688,,survived,500,10000
10,3.0,0.4,5000,10000,1,3544199346102472690,,survived,500,10000
10,3.0,0.4,5000,10000,2,7535977712943775604,,survived,500,10000
10,3.0,0.4,5000,10000,3,956327040280280685,,survived,500,10000
10,3.0,0.4,5000,10000,4,7610165562678829341,,survived,500,10000
10,3.0,0.4,5000,10000,5,-7382566827138644740,,survived,500,10000
10,3.0,0.6,5000,10000,1,617530891959878254,,survived,500,10000
10,3.0,0.6,5000,10000,2,5672234490904383362,,survived,500,10000
10,3.0,0.6,5000,10000,3,4454214499975010209,,survived,500,10000
10,3.0,0.6,5000,10000,4,3787821374211327754,,survived,500,10000
10,3.0,0.6,5000,10000,5,-8569991367512872149,,survived,500,10000
10,3.0,0.8,5000,10000,1,-2374760901113346704,40,extinct,40,0
10,3.0,0.8,5000,10000,2,5358248975343499509,44,extinct,44,0
10,3.0,0.8,5000,10000,3,3312820873741184624,36,extinct,36,0
10,3.0,0.8,5000,10000,4,-3452708146464040822,47,extinct,47,0
10,3.0,0.8,5000,10000,5,3901482392284208029,36,extinct,36,0
10,3.0,1.0,5000,10000,1,4343241889670360178,12,extinct,12,0
10,3.0,1.0,5000,10000,2,-6177003412215825147,14,extinct,14,0
10,3.0,1.0,5000,10000,3,-2387746306664425000,13,extinct,13,0
10,3.0,1.0,5000,10000,4,3074610411915668662,11,extinct,11,0
10,3.0,1.0,5000,10000,5,5429686742191053989,12,extinct,12,0
10,3.5,0.0,5000,10000,1,-8254319171516567462,,survived,500,10000
10,3.5,0.0,5000,10000,2,-6721530911919892622,,survived,500,10000
10,3.5,0.0,5000,10000,3,8271598469128088578,,survived,500,10000
10,3.5,0.0,5000,10000,4,-5083895868256128560,,survived,500,10000
10,3.5,0.0,5000,10000,5,5682564033694775543,,survived,500,10000
10,3.5,0.2,5000,10000,1,5290282139610189118,,survived,500,10000
10,3.5,0.2,5000,10000,2,1700168307629563353,,survived,500,10000
10,3.5,0.2,5000,10000,3,-1408405463428484575,,survived,500,10000
10,3.5,0.2,5000,10000,4,-8107427820731789557,,survived,500,10000
10,3.5,0.2,5000,10000,5,5153868471067894304,,survived,500,10000
10,3.5,0.4,5000,10000,1,-6439563490797739929,,survived,500,10000
10,3.5,0.4,5000,10000,2,-904067250294792651,,survived,500,10000
10,3.5,0.4,5000,10000,3,-7938451483459973944,,survived,500,10000
10,3.5,0.4,5000,10000,4,6400028514000206639,,survived,500,10000
10,3.5,0.4,5000,10000,5,-2251066051957880152,,survived,500,10000
10,3.5,0.6,5000,10000,1,-4494417812746119334,69,extinct,69,0
10,3.5,0.6,5000,10000,2,2334443551487625062,72,extinct,72,0
10,3.5,0.6,5000,10000,3,-4775280731772171827,67,extinct,67,0
10,3.5,0.6,5000,10000,4,5055494484519501603,63,extinct,63,0
10,3.5,0.6,5000,10000,5,-1606374393404593505,65,extinct,65,0
10,3.5,0.8,5000,10000,1,4557934713107693464,16,extinct,16,0
10,3.5,0.8,5000,10000,2,-3781107500163954794,16,extinct,16,0
10,3.5,0.8,5000,10000,3,-7414788760110721979,14,extinct,14,0
10,3.5,0.8,5000,10000,4,6915531945123804649,19,extinct,19,0
10,3.5,0.8,5000,10000,5,-5621649546525665348,13,extinct,13,0
10,3.5,1.0,5000,10000,1,3441876823215991419,7,extinct,7,0
10,3.5,1.0,5000,10000,2,4389148478184715959,8,extinct,8,0
10,3.5,1.0,5000,10000,3,5961172400971477099,9,extinct,9,0
10,3.5,1.0,5000,10000,4,-7926324142646690395,8,extinct,8,0
10,3.5,1.0,5000,10000,5,-8129184460509208071,10,extinct,10,0
10,4.0,0.0,5000,10000,1,-4010011941037395583,,survived,500,10000
10,4.0,0.0,5000,10000,2,-3053471775635773436,,survived,500,10000
10,4.0,0.0,5000,10000,3,-8141667446439651872,,survived,500,10000
10,4.0,0.0,5000,10000,4,-404498926537022792,,survived,500,10000
10,4.0,0.0,5000,10000,5,5407273179690714474,,survived,500,10000
10,4.0,0.2,5000,10000,1,7677539959568326268,,survived,500,10000
10,4.0,0.2,5000,10000,2,1816105340465682193,,survived,500,10000
10,4.0,0.2,5000,10000,3,-7502817162519763927,,survived,500,10000
10,4.0,0.2,5000,10000,4,-2486446756777242297,,survived,500,10000
10,4.0,0.2,5000,10000,5,5924914591705930980,,survived,500,10000
10,4.0,0.4,5000,10000,1,-3325010923489455390,,survived,500,10000
10,4.0,0.4,5000,10000,2,-1096361900926480965,,survived,500,10000
10,4.0,0.4,5000,10000,3,-2525359094228670873,,survived,500,10000
10,4.0,0.4,5000,10000,4,11309160578888731,,survived,500,10000
10,4.0,0.4,5000,10000,5,-6822578332948921086,,survived,500,10000
10,4.0,0.6,5000,10000,1,107198249073440943,21,extinct,21,0
10,4.0,0.6,5000,10000,2,4234936190497706840,25,extinct,25,0
10,4.0,0.6,5000,10000,3,641268024797114063,22,extinct,22,0
10,4.0,0.6,5000,10000,4,-2837968108783642777,24,extinct,24,0
10,4.0,0.6,5000,10000,5,-5098043208254494969,24,extinct,24,0
10,4.0,0.8,5000,10000,1,3092533607526911052,12,extinct,12,0
10,4.0,0.8,5000,10000,2,5106879503740491428,10,extinct,10,0
10,4.0,0.8,5000,10000,3,-1538862695408615122,11,extinct,11,0
10,4.0,0.8,5000,10000,4,-909343553640114613,9,extinct,9,0
10,4.0,0.8,5000,10000,5,3650743461017026207,8,extinct,8,0
10,4.0,1.0,5000,10000,1,-9104615407649726625,7,extinct,7,0
10,4.0,1.0,5000,10000,2,174176845025594086,6,extinct,6,0
10,4.0,1.0,5000,10000,3,4521700712060344218,5,extinct,5,0
10,4.0,1.0,5000,10000,4,891198328456990700,6,extinct,6,0
10,4.0,1.0,5000,10000,5,8692204126277382006,6,extinct,6,0
10,4.5,0.0,5000,10000,1,6971128962390807098,,survived,500,10000
10,4.5,0.0,5000,10000,2,-1365171319596468905,,survived,500,10000
10,4.5,0.0,5000,10000,3,5675355778112128377,,survived,500,10000
10,4.5,0.0,5000,10000,4,-3058816309717193438,,survived,500,10000
10,4.5,0.0,5000,10000,5,-6352142090021258178,,survived,500,10000
10,4.5,0.2,5000,10000,1,8221387062715946372,,survived,500,10000
10,4.5,0.2,5000,10000,2,800840976976071987,,survived,500,10000
10,4.5,0.2,5000,10000,3,7741829383826479508,,survived,500,10000
10,4.5,0.2,5000,10000,4,2298850553486228676,,survived,500,10000
10,4.5,0.2,5000,10000,5,-4224220305957195318,,survived,500,10000
10,4.5,0.4,5000,10000,1,-5488228411880102694,64,extinct,64,0
10,4.5,0.4,5000,10000,2,-7112565378370701113,58,extinct,58,0
10,4.5,0.4,5000,10000,3,5255224859031168164,60,extinct,60,0
10,4.5,0.4,5000,10000,4,-4503497483355321849,53,extinct,53,0
10,4.5,0.4,5000,10000,5,1853581205333165067,72,extinct,72,0
10,4.5,0.6,5000,10000,1,7129199097592546467,15,extinct,15,0
10,4.5,0.6,5000,10000,2,-3436637788965642398,14,extinct,14,0
