R,U,L,N,K,replicate,seed,generation,psiz,q1fit,meanfit,q2fit,maxfit,minfree,meanfree,maxfree,minmut,meanmut,maxmut,auxiliary_meanmut,assembly_meanmut,replication_meanmut,host_meanmut,auxiliary_meanfree,assembly_meanfree,replication_meanfree,host_meanfree
2,3.0,0.0,5000,10000,3,-7447293262134923923,162,6570,0.26890824172762456,0.5180806093235988,0.5398778254115757,0.9955248813638983,-9.508413234711336,-4.044226150533674,0.39422043790827,335.0,378.17716894977167,422.0,76.05936073059361,106.21156773211568,62.85007610350076,133.05616438356165,-3.3233941261449553,-2.9679953856075656,-5.056112966093398,-4.705871828642753
2,3.0,0.0,5000,10000,3,-7447293262134923923,163,6818,0.27331989988026767,0.5232510735560498,0.5463394926907013,0.9956797912875732,-9.618218303521727,-4.079468636856307,0.39518108015778636,336.0,380.3021413904371,426.0,76.38281020827222,107.02728072748607,63.106776180698155,133.78527427398063,-3.3036481407870144,-2.934860176861517,-5.141941724333845,-4.794598686148276
2,3.0,0.0,5000,10000,3,-7447293262134923923,164,7122,0.28057643290762274,0.5234375685612824,0.5444682173380686,0.9941585108827584,-9.707866160330418,-4.109201592433699,0.39885101201010054,338.0,382.27843302443137,428.0,76.74684077506319,107.83628194327436,63.27618646447627,134.41912384161753,-3.258656890675051,-2.9253226497293094,-5.193183376244574,-4.880392258435878
2,3.0,0.0,5000,10000,3,-7447293262134923923,165,7435,0.2694457315550034,0.5210912163485711,0.5423078515711014,0.9942797787257984,-9.80420511073517,-4.124014321059079,0.4191561718439903,342.0,384.306523201076,432.0,77.1014122394082,108.71123066577,63.43120376597175,135.06267652992602,-3.234249570353232,-2.867160654799286,-5.272048488742495,-4.937519862265139
2,3.0,0.0,5000,10000,3,-7447293262134923923,166,7748,0.28390030604939887,0.5250841645911403,0.5438916198121564,0.9982844723801515,-9.87962182054734,-4.15161281562436,0.4057499690105956,348.0,386.3555756324213,432.0,77.52000516262261,109.52903975219411,63.58427981414559,135.72225090345896,-3.2138277215491353,-2.8604236036372215,-5.35545412889914,-4.986976615014938
2,3.0,0.0,5000,10000,3,-7447293262134923923,167,8150,0.2785001515869371,0.5257693572850946,0.5468603862389452,0.9982844723801515,-9.886434885904375,-4.161540776665373,0.40190866090471256,351.0,388.4325153374233,435.0,77.8839263803681,110.30331288343558,63.82306748466257,136.42220858895706,-3.2093405038798792,-2.850268578911467,-5.381624048679887,-5.011053425366293
2,3.0,0.0,5000,10000,3,-7447293262134923923,168,8590,0.28608751869906013,0.5288204869415541,0.5536662456342727,0.9983790603030132,-9.930210668130538,-4.173760997903716,0.40291766800615,356.0,390.46891734575087,442.0,78.31816065192083,111.0871944121071,64.0605355064028,137.00302677532014,-3.179660739447729,-2.85540581594941,-5.3786147455373925,-5.0571506397806
2,3.0,0.0,5000,10000,3,-7447293262134923923,169,9083,0.29173104900930213,0.5323207601527647,0.5571501959167747,0.998487719260144,-9.931464696616715,-4.184391829766765,0.37798945181162535,359.0,392.5469558515909,442.0,78.72487063745459,111.82296598040296,64.35979301992734,137.63932621380602,-3.170406529534697,-2.8636303549399136,-5.382156941573086,-5.0830730300997775
2,3.0,0.0,5000,10000,3,-7447293262134923923,170,9691,0.27131705047298527,0.5215697339648019,0.5474614074294973,0.9983601924507084,-9.946903766044333,-4.1740137121181755,0.4334935772871357,361.0,394.79290062945,442.0,79.17934165720771,112.5605200701682,64.73016200598494,138.32287689608916,-3.1545215393545636,-2.870295518331997,-5.377269135889763,-5.05992073195382
2,3.0,0.0,5000,10000,3,-7447293262134923923,171,10000,0.27595869581891924,0.5208337261896244,0.5410489150942905,0.9983884563774066,-9.987077330320957,-4.173639866460335,0.4424119964977866,362.0,396.8381,444.0,79.6061,113.2975,65.0285,138.906,-3.145110294100849,-2.8452548971577314,-5.386134176457291,-5.077946224618552
2,3.0,0.0,5000,10000,3,-7447293262134923923,172,10000,0.28175777648803024,0.5243748738218758,0.5453417880965428,0.9983947270775307,-9.98823829854147,-4.167517679816182,0.43050577436379406,364.0,399.2014,447.0,80.0318,114.0693,65.4452,139.6551,-3.101568656025301,-2.87722671811725,-5.356762678454067,-5.073587913666881
2,3.0,0.0,5000,10000,3,-7447293262134923923,173,10000,0.27529399012885614,0.5213692638337295,0.5389826262692679,0.9983814851178834,-9.992366837189506,-4.159706292580917,0.44696834628802007,366.0,401.5323,450.0,80.5288,114.751,65.9057,140.3468,-3.1012191420949557,-2.8611222275907995,-5.327082140055105,-5.079199992829389
2,3.0,0.0,5000,10000,3,-7447293262134923923,174,10000,0.28261008256085796,0.5281093937795386,0.5497558607043034,0.9975096462683132,-9.989135297275133,-4.1638810462210305,0.405956801843184,366.0,403.7377,457.0,81.0062,115.3488,66.2904,141.0923,-3.07344452116128,-2.879879977409092,-5.302405624125526,-5.102837821407611
2,3.0,0.0,5000,10000,3,-7447293262134923923,175,10000,0.2899089981725438,0.5316442520668822,0.5551093344808574,0.9981994547877759,-9.984411222137098,-4.166970438768576,0.3753810831965394,367.0,405.8279,461.0,81.4225,116.0208,66.6776,141.707,-3.08018666737883,-2.8900944234522554,-5.249548285331949,-5.126730412669003
2,3.0,0.0,5000,10000,3,-7447293262134923923,176,10000,0.2858962272886015,0.5286600127913341,0.5503127878819776,0.9986934552296399,-10.011070616385698,-4.1669076970706875,0.3937846144185498,367.0,408.099,457.0,81.8426,116.7905,67.0931,142.3728,-3.082745351657363,-2.8895606743957996,-5.169523280103757,-5.165691345266979
2,3.0,0.0,5000,10000,3,-7447293262134923923,177,10000,0.2727214823814721,0.5208392406222491,0.5410390300149461,0.9988529614080308,-10.004503946141307,-4.161668749068052,0.4204972644177663,369.0,410.3075,461.0,82.2999,117.457,67.4743,143.0763,-3.106741745315398,-2.8849801511427025,-5.085076137180443,-5.184945005332197
2,3.0,0.0,5000,10000,3,-7447293262134923923,178,10000,0.27984794830544363,0.5253113559921453,0.5489990793923685,0.9987822652329683,-9.997604063046014,-4.167538142040705,0.40337267096780033,370.0,412.7132,466.0,82.7319,118.2345,67.8201,143.9267,-3.1011848108806945,-2.9039785201973123,-5.045786811504116,-5.209260189271551
2,3.0,0.0,5000,10000,3,-7447293262134923923,179,10000,0.27983780273565956,0.5245521897208529,0.5438002206897288,0.9989466178591643,-10.022226963150443,-4.165361735687754,0.41981657174424397,370.0,414.9616,469.0,83.1156,119.0003,68.1433,144.7024,-3.067052557228643,-2.8899732014039765,-5.02224246825162,-5.242617359348209
2,3.0,0.0,5000,10000,3,-7447293262134923923,180,10000,0.27920957640968047,0.526823162325685,0.5474150029451981,0.9989842792632051,-10.053376225357376,-4.177932983109116,0.39747437404520586,372.0,417.3444,469.0,83.5392,119.7608,68.5422,145.5022,-3.0663253199059217,-2.9287430227776596,-4.973463965524946,-5.272863793751392
2,3.0,0.0,5000,10000,3,-7447293262134923923,181,10000,0.2788323845023717,0.5234510791607836,0.5428845445676977,0.999097103219486,-10.049159623256797,-4.169196398128765,0.4242965935880306,375.0,419.5688,466.0,83.9417,120.4832,68.9676,146.1763,-3.0533505174049633,-2.9304912855583627,-4.910886906703993,-5.285302918630851
2,3.0,0.0,5000,10000,3,-7447293262134923923,182,10000,0.28414606803316517,0.5276189924852528,0.5490819597683405,0.9989714283746318,-10.025298637111643,-4.169501651054113,0.3803925190925151,378.0,421.8637,467.0,84.3782,121.134,69.3527,146.9988,-3.0879154833322633,-2.9401968094945237,-4.85459127456554,-5.289728554329017
2,3.0,0.0,5000,10000,3,-7447293262134923923,183,10000,0.26877576847068163,0.5235305484287698,0.543687529612892,0.9989714283746318,-10.045395691124325,-4.164856643618307,0.39669678823580046,382.0,424.4325,472.0,84.9086,121.8773,69.7924,147.8542,-3.1109941282225533,-2.953606609156777,-4.796044750937153,-5.284631373502914
2,3.0,0.0,5000,10000,3,-7447293262134923923,184,10000,0.2812167392171158,0.5274778656212459,0.5491630637466369,0.998425537893115,-10.073538273235984,-4.174678600829211,0.37418448939815424,386.0,426.7893,477.0,85.3529,122.5272,70.1835,148.7257,-3.129833347349341,-2.969505110829766,-4.739119194466451,-5.318761048250112
2,3.0,0.0,5000,10000,3,-7447293262134923923,185,10000,0.271445301671734,0.5251524631381785,0.5506742422128537,0.9988797408309998,-10.075088189075666,-4.163468885765706,0.3844798781081893,393.0,429.1413,477.0,85.7885,123.1202,70.5763,149.6563,-3.1232523004355732,-2.9759063929259524,-4.705090592312836,-5.303438194787024
2,3.0,0.0,5000,10000,3,-7447293262134923923,186,10000,0.27784881943802464,0.530334627162918,0.5588626493374271,0.9987504019319766,-10.052150087999276,-4.162313558674625,0.36866738747164207,394.0,431.4012,480.0,86.1866,123.7437,70.9843,150.4866,-3.1140341244521266,-3.0090012770581396,-4.663509670799921,-5.300839430935591
2,3.0,0.0,5000,10000,3,-7447293262134923923,187,10000,0.2827354442210698,0.5278681939592984,0.5456486038061146,0.9987504019319766,-9.997403199088199,-4.154137956753334,0.3673681854720219,394.0,433.7478,481.0,86.5675,124.4611,71.4196,151.2996,-3.1180749310340348,-3.026003740523169,-4.618876878075858,-5.285900671124345
2,3.0,0.0,5000,10000,3,-7447293262134923923,188,10000,0.27631004110261453,0.5255027140257211,0.54515632289277,0.998744736096294,-9.94715247563934,-4.145922821255008,0.3700358233033727,396.0,436.2125,484.0,86.9945,125.1428,71.8873,152.1879,-3.142351230569821,-3.054512742642425,-4.546024888314576,-5.266215142027252
2,3.0,0.0,5000,10000,3,-7447293262134923923,189,10000,0.2799132479304176,0.5288557685261766,0.5508804127372455,0.9987508953552582,-9.8856540902198,-4.146749960065347,0.3692943120899442,398.0,438.6246,488.0,87.3587,125.9135,72.3785,152.9739,-3.1586171273632484,-3.09710691461406,-4.5025575170240995,-5.250144882025485
2,3.0,0.0,5000,10000,3,-7447293262134923923,190,10000,0.2758838397578852,0.5304208692563214,0.5548989699842132,0.9981655466075836,-9.902196997341445,-4.150879899178142,0.34550425207506513,400.0,441.0136,490.0,87.72,126.6348,72.8494,153.8094,-3.1919812541948365,-3.1345899346905295,-4.464701947007883,-5.235635671120637
2,3.0,0.0,5000,10000,3,-7447293262134923923,191,10000,0.2798121145024914,0.529447141390324,0.5495513068974677,0.9984422512912788,-9.87730590671086,-4.152598324659151,0.3686895583656661,403.0,443.4285,493.0,88.0914,127.4101,73.2753,154.6517,-3.2212224089645813,-3.160528812167449,-4.442298305611012,-5.217488426399282
2,3.0,0.0,5000,10000,3,-7447293262134923923,192,10000,0.27904811265819907,0.5290975295638178,0.5539979964647141,0.9986349119727884,-9.82561669823101,-4.147638517688974,0.3716691569565813,406.0,445.9203,497.0,88.4202,128.2216,73.737,155.5415,-3.214270642552176,-3.1919933150475024,-4.443823878068387,-5.182963677048769
2,3.0,0.0,5000,10000,3,-7447293262134923923,193,10000,0.2829237525893399,0.5312321370884658,0.5533655693319656,0.9986084427292241,-9.786855670123167,-4.144352179556261,0.3397124456254636,408.0,448.3957,495.0,88.7251,129.007,74.2049,156.4587,-3.232576362328582,-3.2218874782843683,-4.420673332785866,-5.1539280375092185
2,3.0,0.0,5000,10000,3,-7447293262134923923,194,10000,0.27317706488565024,0.5302608096261248,0.5596718461444308,0.9986597483472802,-9.777436797436213,-4.139835469022106,0.33980306306319485,409.0,450.8734,500.0,89.0999,129.7791,74.6123,157.3821,-3.251234595254899,-3.2362855755702666,-4.418427823027712,-5.122502148991788
2,3.0,0.0,5000,10000,3,-7447293262134923923,195,10000,0.28303844857744215,0.5338105683231538,0.565559327771868,0.9990626447834787,-9.764728777645514,-4.138301554577551,0.32308177349681655,413.0,453.3612,496.0,89.4864,130.5324,75.0631,158.2793,-3.278554237714762,-3.2451561264437276,-4.374338733693686,-5.120015694551246
2,3.0,0.0,5000,10000,3,-7447293262134923923,196,10000,0.2773816007063822,0.5294690068623761,0.5618435179310731,0.9966744423684912,-9.752561170695136,-4.126829978097111,0.33692381145275185,414.0,455.8481,501.0,89.8519,131.2633,75.4968,159.2361,-3.2951155749622356,-3.244252262052191,-4.369975694706341,-5.083047608393622
2,3.0,0.0,5000,10000,3,-7447293262134923923,197,10000,0.28298533985031027,0.5314367182005343,0.5599045834317709,0.9966766418683536,-9.697230280818369,-4.105449427309755,0.3200890893321786,417.0,458.4719,505.0,90.2457,132.0298,75.9471,160.2493,-3.2874023871066105,-3.241302411518386,-4.335026381011642,-5.0477947324039105
2,3.0,0.0,5000,10000,3,-7447293262134923923,198,10000,0.26782135117755046,0.5249771151598105,0.5495713392097918,0.9981370190125285,-9.662528164380007,-4.102038061950152,0.34275826800196274,418.0,461.0447,503.0,90.6029,132.8093,76.4455,161.187,-3.3009920343575025,-3.275006095255151,-4.295145234915595,-5.026281464285007
2,3.0,0.0,5000,10000,3,-7447293262134923923,199,10000,0.2781397270650433,0.5290938311178933,0.5556618687377795,0.9972329950543808,-9.60574954224292,-4.081845539170133,0.3281813738211318,421.0,463.6108,506.0,90.9973,133.5684,76.9463,162.0988,-3.2876354330540534,-3.2854719390753018,-4.264300399564996,-4.985003362101865
2,3.0,0.0,5000,10000,3,-7447293262134923923,200,10000,0.28476575250970004,0.5293929859042485,0.5568093731150072,0.995222917908354,-9.59155292126314,-4.075754254764713,0.3146090972082408,421.0,466.0766,509.0,91.346,134.2794,77.4677,162.9835,-3.3062703319103304,-3.2998139625081677,-4.261704752939748,-4.949476186296797
2,3.0,0.0,5000,10000,3,-7447293262134923923,201,10000,0.26178358801472684,0.5192585747263262,0.5407241033281571,0.9963548553456893,-9.571558306151061,-4.061201027003591,0.34817900213736297,422.0,468.2387,511.0,91.7093,134.8911,77.9262,163.7121,-3.340887425817654,-3.313119500709389,-4.21567868238441,-4.905180144626803
2,3.0,0.0,5000,10000,3,-7447293262134923923,202,10000,0.27382602206782913,0.5281766611173692,0.5570018894919682,0.9976136525034645,-9.532974493972663,-4.066872301276488,0.2957280996317906,424.0,470.6527,515.0,92.0446,135.5945,78.4288,164.5848,-3.3633562848731438,-3.3579313861072655,-4.203672830273253,-4.8819357313566965
2,3.0,0.0,5000,10000,3,-7447293262134923923,203,10000,0.2761940273483815,0.5285340109303115,0.5591937994526567,0.9973032245140385,-9.491217315091822,-4.067407851985043,0.2925174551018939,426.0,473.0328,517.0,92.3567,136.3176,78.8884,165.4701,-3.3974354888248812,-3.3768004214306377,-4.1872678556123235,-4.860419604667289
2,3.0,0.0,5000,10000,3,-7447293262134923923,204,10000,0.2665899219910485,0.5254415027145811,0.5557613452423771,0.9975281772560876,-9.464598284668673,-4.051153272970799,0.3104304140712062,427.0,475.5969,521.0,92.7234,137.0778,79.3794,166.4163,-3.3988681534538583,-3.381048630968742,-4.1951646514141245,-4.807868625009152
2,3.0,0.0,5000,10000,3,-7447293262134923923,205,10000,0.2684878126920016,0.5238166759404896,0.5508524703225384,0.9975281772560876,-9.447882581218014,-4.052714355485886,0.3053543980667376,429.0,477.9353,524.0,93.1136,137.7439,79.8203,167.2575,-3.43331563115271,-3.383177122299324,-4.23279052833128,-4.7745285561197015
2,3.0,0.0,5000,10000,3,-7447293262134923923,206,10000,0.27037423302972224,0.526030403923131,0.553302535017544,0.9980234274637941,-9.42097389803518,-4.044793207131892,0.31136839672899425,433.0,480.5025,527.0,93.4672,138.4139,80.367,168.2544,-3.4635804610058125,-3.3623585125294135,-4.241559789841526,-4.748842309791972
2,3.0,0.0,5000,10000,3,-7447293262134923923,207,10000,0.2751517815684461,0.5277072919055158,0.5574508387509001,0.9985170234567055,-9.375480419454284,-4.039060069987127,0.2972195249241563,438.0,482.6915,528.0,93.8308,139.0113,80.7799,169.0695,-3.5119547132408244,-3.3593728110858114,-4.245570441838998,-4.709123006610331
2,3.0,0.0,5000,10000,3,-7447293262134923923,208,10000,0.27264629440042637,0.5224853007759761,0.5478586651832601,0.9974543816647579,-9.338554224244511,-4.016397505216475,0.3315685706473012,440.0,485.2164,533.0,94.2053,139.7224,81.3209,169.9678,-3.492867641866929,-3.343503632894376,-4.234520439871734,-4.6737713738051925
2,3.0,0.0,5000,10000,3,-7447293262134923923,209,10000,0.26252684965736817,0.5207152406653489,0.5492616740560118,0.9973279383580769,-9.29835957920142,-4.003185611711947,0.33714164125002094,441.0,487.6872,535.0,94.5504,140.477,81.7845,170.8753,-3.5122963886175596,-3.3236746447836407,-4.224045610179496,-4.647833449221597
2,3.0,0.0,5000,10000,3,-7447293262134923923,210,10000,0.25902648820215624,0.5212427553344633,0.5457093053631279,0.9978098283821397,-9.280615882333441,-4.000707729095958,0.3212043877221197,445.0,490.1319,535.0,94.8866,141.2102,82.2631,171.772,-3.554618561689768,-3.3406220246602576,-4.1832091455908245,-4.627565882878395
2,3.0,0.0,5000,10000,3,-7447293262134923923,211,10000,0.26842727373995046,0.5239015847874429,0.5493401453144608,0.9978025014356183,-9.283752888526319,-3.9996055605567933,0.32678191498817033,446.0,492.5452,534.0,95.2801,141.968,82.7256,172.5715,-3.563965834483193,-3.3518793981456185,-4.166640503235564,-4.6197025740625905
2,3.0,0.0,5000,10000,3,-7447293262134923923,212,10000,0.27288425829857255,0.5245176017593973,0.5486010885218496,0.9975317111275551,-9.284961023452238,-4.000101624767689,0.3186754712069227,447.0,494.7391,535.0,95.6742,142.6336,83.1731,173.2582,-3.6014353342303553,-3.361662107103136,-4.15990757748996,-4.598361431923633
2,3.0,0.0,5000,10000,3,-7447293262134923923,213,10000,0.26902876937623543,0.5247130051644017,0.5518546977596552,0.9954316564133913,-9.287012408828627,-3.997971667353029,0.30622978478724805,449.0,497.0559,540.0,96.1497,143.2687,83.6361,174.0014,-3.621553387946605,-3.402707942574947,-4.176848339697548,-4.543190264467543
2,3.0,0.0,5000,10000,3,-7447293262134923923,214,10000,0.2694118345592566,0.5223740034062232,0.5482676449510365,0.9966196247441953,-9.306407640634838,-3.99285104713818,0.3044250479838456,452.0,499.6468,542.0,96.562,144.0659,84.1606,174.8583,-3.6442616839177506,-3.4239664149136972,-4.1417148632453165,-4.519377294863187
2,3.0,0.0,5000,10000,3,-7447293262134923923,215,10000,0.26466080688997917,0.5192599304436962,0.5484368108021517,0.9965209652141356,-9.310427975370057,-3.984880766047763,0.31094959317472337,452.0,502.1398,543.0,96.9831,144.8446,84.6688,175.6433,-3.634635023785333,-3.421548293387938,-4.135553606201021,-4.5071665715972165
2,3.0,0.0,5000,10000,3,-7447293262134923923,216,10000,0.25606957828263344,0.5162164308661776,0.5438621555181591,0.9968541051196323,-9.31025962926437,-3.981517951346151,0.3268136863562256,454.0,504.4247,546.0,97.3904,145.5307,85.1269,176.3767,-3.639858230743312,-3.437740972229415,-4.130528787818502,-4.485675127748946
2,3.0,0.0,5000,10000,3,-7447293262134923923,217,10000,0.25872089612607146,0.5183575918896375,0.5447534878800698,0.9971014461738112,-9.289721898482524,-3.978217950812948,0.3044876985232209,454.0,506.8157,550.0,97.8199,146.2633,85.5365,177.196,-3.631346818025431,-3.4391476175861926,-4.115407831774668,-4.487361326645913
2,3.0,0.0,5000,10000,3,-7447293262134923923,218,10000,0.25114960596159164,0.5113359491188297,0.529787604642884,0.9965078370666122,-9.29388466225628,-3.965154097143413,0.34924031606790423,456.0,509.2282,557.0,98.3268,146.9474,85.9309,178.0231,-3.593047003870047,-3.44415246532202,-4.065303009191584,-4.491884411622056
2,3.0,0.0,5000,10000,3,-7447293262134923923,219,10000,0.2530197744063917,0.5150353344311407,0.5337697927954883,0.9964894699485823,-9.283819850474734,-3.9596396827280302,0.32691498245569656,464.0,511.647,558.0,98.8195,147.6135,86.3109,178.9031,-3.5685437611129878,-3.45739823296554,-4.058873512568485,-4.482251815937191
2,3.0,0.0,5000,10000,3,-7447293262134923923,220,10000,0.25491987970951624,0.5132676625402963,0.5297916496185261,0.9965136854800032,-9.234588336115388,-3.944906008780704,0.35398786699120155,468.0,513.9614,561.0,99.3051,148.2233,86.7345,179.6985,-3.5406377708168555,-3.4413536130628883,-4.077586133578094,-4.458364362152294
2,3.0,0.0,5000,10000,3,-7447293262134923923,221,10000,0.2527444574047186,0.5118576163742524,0.5341830462532674,0.9969315489745807,-9.230605422986386,-3.9420665070305594,0.367953129636701,471.0,516.0943,560.0,99.7301,148.9158,87.0313,180.4171,-3.5204041156921972,-3.4387984968343974,-4.0830254436072515,-4.459869242058516
2,3.0,0.0,5000,10000,3,-7447293262134923923,222,10000,0.2529846389223905,0.5142478111003262,0.5373527576173267,0.9975195056967994,-9.21073772966632,-3.936107140734991,0.3365308945765177,475.0,518.582,561.0,100.1912,149.6298,87.3915,181.3695,-3.525401595662952,-3.4258762005585472,-4.08548781303159,-4.449442782255045
2,3.0,0.0,5000,10000,3,-7447293262134923923,223,10000,0.26279249847424085,0.515964817859396,0.5397991357035743,0.9967776149951106,-9.185508095989023,-3.9207624000853545,0.33744180542119667,479.0,521.2309,565.0,100.6703,150.4117,87.8047,182.3442,-3.5113228448749827,-3.401520447375378,-4.104075025263246,-4.423257329634076
2,3.0,0.0,5000,10000,3,-7447293262134923923,224,10000,0.2550435634112857,0.5157385781151687,0.5424424410155091,0.9967776149951106,-9.203315411168822,-3.916391216861163,0.3475541437289231,485.0,523.9075,568.0,101.2058,151.2106,88.2066,183.2845,-3.516166952141228,-3.380629938235698,-4.104910127447623,-4.4240648528970015
2,3.0,0.0,5000,10000,3,-7447293262134923923,225,10000,0.25282810777264747,0.5095848544780487,0.530228024212227,0.9977566123572063,-9.208077318129874,-3.90595283502511,0.3562024192182344,486.0,526.3731,572.0,101.7281,151.9555,88.5796,184.1099,-3.5211523817787884,-3.354353350997674,-4.089705362876424,-4.420176410743189
2,3.0,0.0,5000,10000,3,-7447293262134923923,226,10000,0.24970873659622367,0.5083399961843865,0.5275452135271113,0.9966239875283811,-9.215684741297038,-3.898364243555964,0.36053100989470566,489.0,528.6811,574.0,102.2817,152.5733,88.918,184.9081,-3.5325804782371453,-3.3402846708889324,-4.0778403002591865,-4.4100777773640365
2,3.0,0.0,5000,10000,3,-7447293262134923923,227,10000,0.2483399608774217,0.5095314022701843,0.5295152925233515,0.9959801124220522,-9.23740218100563,-3.90444187598917,0.3609782517527749,491.0,531.085,580.0,102.872,153.2118,89.2694,185.7318,-3.5750300320986206,-3.351072110149634,-4.066135823997064,-4.403328148310151
2,3.0,0.0,5000,10000,3,-7447293262134923923,228,10000,0.25044376500017523,0.5081043694093045,0.5217826385809593,0.9965266296665594,-9.233202489540833,-3.9031698240086596,0.3674694291050684,493.0,533.5302,582.0,103.4376,153.871,89.6408,186.5808,-3.5903046080372625,-3.35950959169173,-4.059987858299596,-4.388938589086586
2,3.0,0.0,5000,10000,3,-7447293262134923923,229,10000,0.2527511050165388,0.5070368911732724,0.5248527131746186,0.9965266296665594,-9.222205002463921,-3.8880513941830244,0.38440977907508295,496.0,535.9116,585.0,103.988,154.5876,89.9874,187.3486,-3.5877363675735148,-3.310553980623747,-4.055477625797834,-4.387618851849832
2,3.0,0.0,5000,10000,3,-7447293262134923923,230,10000,0.24430668795161228,0.5041005945887643,0.5192231935819704,0.996404066738896,-9.211278179797356,-3.8847999987773,0.3963494003760456,499.0,538.302,586.0,104.6063,155.2762,90.3177,188.1018,-3.5776537801833284,-3.321016272945602,-4.0413456579641345,-4.382938072854642
2,3.0,0.0,5000,10000,3,-7447293262134923923,231,10000,0.24015069356165375,0.5029317329035008,0.5188513801756531,0.9966156525315396,-9.222569905719187,-3.885362910423492,0.40588384382980824,500.0,540.6052,592.0,105.2722,155.9095,90.6108,188.8127,-3.580348379459032,-3.3015955075628773,-4.053582506653159,-4.391585929936348
2,3.0,0.0,5000,10000,3,-7447293262134923923,232,10000,0.23503804203773837,0.5003208386987319,0.5173975905528897,0.996583049252085,-9.237349999057995,-3.8825019509908496,0.42197640958955507,500.0,542.8795,592.0,105.9274,156.485,90.9228,189.5443,-3.5398345860346905,-3.3120505906419004,-4.0464512306753315,-4.399699513888401
2,3.0,0.0,5000,10000,3,-7447293262134923923,233,10000,0.23744987290174,0.5037154818300356,0.5232941476203157,0.9965806424271506,-9.224633005414875,-3.8839821493177573,0.40528108876858304,503.0,544.9293,594.0,106.5341,157.0232,91.2182,190.1538,-3.532511488467062,-3.316916166928598,-4.052615405563521,-4.400700338412091
2,3.0,0.0,5000,10000,3,-7447293262134923923,234,10000,0.254632595781605,0.508539458116952,0.5259639127423655,0.9980541982464809,-9.233479562289606,-3.8780880950366163,0.3790326644500683,504.0,546.9967,598.0,107.213,157.5802,91.4173,190.7862,-3.5256010121224186,-3.294394158850571,-4.045841139931477,-4.408225566185815
2,3.0,0.0,5000,10000,3,-7447293262134923923,235,10000,0.24524691803458457,0.5041302706165331,0.5212830444468632,0.9984719406884883,-9.24355351624923,-3.8745516729428915,0.40113247423025566,508.0,549.187,602.0,107.8495,158.1631,91.6586,191.5158,-3.498830430791229,-3.2843668300912885,-4.054756028913826,-4.414948748171959
2,3.0,0.0,5000,10000,3,-7447293262134923923,236,10000,0.24925520697096132,0.5047479805916943,0.5201709729669959,0.9944153848175881,-9.242363696088843,-3.869307646972772,0.38520028083321034,510.0,551.3431,601.0,108.473,158.7865,91.9196,192.164,-3.5117548343430207,-3.2662779539830926,-4.0625685247517715,-4.403725884140407
2,3.0,0.0,5000,10000,3,-7447293262134923923,237,10000,0.2535132329284501,0.5066639620402843,0.5257037092486572,0.9945274744229168,-9.264706826355065,-3.877064827432546,0.3844120167613506,511.0,553.5583,603.0,109.1081,159.3503,92.1827,192.9172,-3.5213131080444016,-3.2850566015857816,-4.067580593214857,-4.403688973620534
2,3.0,0.0,5000,10000,3,-7447293262134923923,238,10000,0.24692256994254325,0.502193605956561,0.5168531429527052,0.995691355163785,-9.249179517335609,-3.878060959373691,0.4096774156883522,514.0,556.0755,607.0,109.8247,160.0036,92.4866,193.7606,-3.5164131834048793,-3.2901086554344445,-4.077610716216794,-4.400074196890982
2,3.0,0.0,5000,10000,3,-7447293262134923923,239,10000,0.23823889592543726,0.5026706068446514,0.5165921710757043,0.995691355163785,-9.251232547415897,-3.8915573548980826,0.40220533119991014,517.0,558.3577,607.0,110.4693,160.5419,92.8415,194.505,-3.5103003038783593,-3.330111914680381,-4.104858957181786,-4.396619159429368
2,3.0,0.0,5000,10000,3,-7447293262134923923,240,10000,0.24271963516453945,0.5052273968805348,0.519754399052042,0.9970648168675905,-9.236247408354858,-3.8959160726757296,0.39750390912036937,518.0,560.6989,615.0,111.0428,161.1925,93.2065,195.2571,-3.4972072560389074,-3.338392529140909,-4.1409659173048,-4.390888216330723
2,3.0,0.0,5000,10000,3,-7447293262134923923,241,10000,0.2575783390757391,0.5116377115742669,0.5297765512747579,0.9970781582132702,-9.221651530683106,-3.9000361718686283,0.371046856905874,518.0,563.1739,617.0,111.6751,161.8521,93.5775,196.0692,-3.4706611155904183,-3.3538567020913703,-4.157828773879485,-4.395462001335247
2,3.0,0.0,5000,10000,3,-7447293262134923923,242,10000,0.2624649940408243,0.5121268748614325,0.5339016821925527,0.997078568134773,-9.246023541630443,-3.9052725423154784,0.36841500880927985,523.0,565.4498,617.0,112.2806,162.438,93.9209,196.8103,-3.450381083795709,-3.381499701299778,-4.145216792810687,-4.405575777089534
2,3.0,0.0,5000,10000,3,-7447293262134923923,243,10000,0.25175646488746317,0.5070699823080423,0.5230070082471534,0.9972809237810585,-9.229590338556672,-3.8897324005803675,0.3914575827731502,526.0,567.9526,619.0,112.893,163.1506,94.3168,197.5922,-3.4164795834118964,-3.3666716704634774,-4.112410703690344,-4.4073152051972855
2,3.0,0.0,5000,10000,3,-7447293262134923923,244,10000,0.24963960580430875,0.5022524932955271,0.5159774938681558,0.997094100089899,-9.207870007229076,-3.8866298367997922,0.41995058728557305,528.0,570.3786,623.0,113.5686,163.8095,94.6463,198.3542,-3.38349297822704,-3.3591234410462922,-4.093423842603821,-4.43043105999928
